user_id,track_name,rating
490,april in paris,5
723,evil (is going on),5
837,forty four,4
312,mood indigo,1
309,bring it to jerome,1
572,fever,2
948,candy,5
991,love me or leave me,2
49,now or never,4
879,ill wind,5
2,remember,2
621,i love paris,2
519,if you are but a dream,3
401,saving my life for you,1
951,"swing low, sweet chariot",5
247,strange things happening every day,1
488,time to say goodbye,3
470,deep purple,1
562,so long baby,1
117,i love you so,4
55,"i've got papers on you, baby",1
506,the fool,3
247,talkin' 'bout you,1
616,yellow coat,3
105,what you want wid bess?,3
173,temptation,5
393,orange colored sky,3
697,always,4
427,a woman is a sometime thing,5
665,let's face the music and dance,2
366,it's too late,5
959,it's a lovely day today,2
779,"oh, doctor jesus",1
106,la jaunda,3
203,john henry,2
927,why don't you do right,4
531,that's my home,1
282,let me explain,2
187,so rare,2
972,the music goes 'round and around,5
374,swingin' shepherd blues,1
640,moonglow,5
315,of thee i sing,3
589,it's not for me to say,2
466,i'll never be the same,2
345,i've grown accustomed to his face,4
806,beat me daddy eight to the bar,2
566,the real american folk song,4
807,deed i do,5
254,when your lover has gone,4
258,i was doing all right,3
661,like young,3
586,he's got the whole world in his hands,2
111,i wanna be loved,2
748,my gal is red hot,1
328,bring back those happy days,4
400,crowing rooster,5
139,sweets' blues,3
883,please forgive me,4
880,baby move on,5
403,am i blue,1
796,black is the color of my true love's hair,1
504,duncan and brady,3
711,strike up the band,1
874,that's enough,4
211,all the way,4
657,walkin' the boogie,1
742,embraceable you,2
564,just for a thrill,1
778,don't start me to talkin',5
287,blue skies,5
520,what a diff'rence a day made,1
105,carol,5
157,the other woman,4
368,short fat fannie,1
421,gloria,3
900,alexander's ragtime band,3
438,don't let the sun catch you cryin',5
442,little queenie,4
598,johnny b. goode,5
446,time after time,2
122,you go to my head,5
149,by strauss,3
801,tomorrow (we will meet once more),3
233,can't get out of this mood,2
1,stompin' at the savoy,5
689,ole time religion,1
585,forty days,5
882,i won't cry anymore,2
986,last time for love,5
727,you've been gone too long,4
252,if you were the only girl,1
301,isn't it a pity,1
701,that certain feeling,1
534,love walked in,2
394,"swing low, sweet chariot",2
479,that's him over there,5
816,try a little tenderness,5
249,blue prelude,1
140,slap that bass,4
348,for you for me for evermore,5
249,sometimes i'm happy,1
922,save a seat for me,5
515,you took advantage of me,3
25,solitaire,3
142,i'm thru with love,1
301,things are looking up,3
255,it might as well be spring,4
882,(i've got) beginner's luck,2
949,there'll be some changes made,3
573,don't worry 'bout me,4
282,the lord have mercy on me,4
724,night,2
531,"it's been a long, long time",2
924,looking back,4
826,you'll never walk alone,2
262,southern exposure,4
257,freedom road,1
826,stranger blues,3
27,azure,5
768,the sky is crying,5
569,close together,3
704,again,4
270,"hey, hey",3
366,i do,4
902,mopper's blues,4
755,there goes my heart,2
166,i feel so good,5
242,my heart cries,1
108,girl of my dreams,1
565,anything to say you're mine,3
532,if i can't have you,5
319,i need some money,1
478,my dearest darling,5
9,trust in me,4
738,baby (you've got what it takes),1
791,all i could do was cry,2
902,you'd be so nice to come home to,3
60,childhood sweetheart,4
292,where can you be,5
203,i'll survive,5
711,days of old,1
254,i just want to sing your name,4
413,night and day,5
289,teach me tonight,3
495,"baby, we've got love",2
936,i need lots of love,2
404,if i lost you,5
463,long nights (the feeling they call the blues),1
301,i was blind,3
28,one of these days,4
414,keep on loving you,4
42,in the evening by the moonlight,5
342,that's my story,4
287,found love,3
815,there's a hand leading me,2
868,ain't that a shame,5
164,don juan,5
254,bo diddley is a lover,1
973,congo,5
793,ya ya,2
274,mad man blues,1
785,i've been trying,4
589,love me,1
356,your love,1
92,promises,2
977,if i had a million dollars,1
20,i believe to my soul,3
336,early in the morning,2
456,just me and my telephone,4
550,good news,5
648,joy ride,3
292,ac-cent-tchu-ate the positive,2
776,love is the only thing,4
910,"music, music, music",3
708,i'll dry my tears,1
14,it's only a paper moon,5
31,half ain't been told,3
898,in my diary,5
580,it ain't necessarily so,4
655,stop and listen,3
352,sweet sixteen,2
262,sweet lover,5
968,midnight special,3
652,stormy weather,3
961,gin house blues,4
530,when the sun comes out,1
757,"hong kong, mississippi",5
609,hard-headed woman,1
478,i've got the world on a string,4
475,shut your mouth,4
486,ain't that just like a woman,3
890,this time the dream's on me,5
319,little star,3
814,two loves,4
952,he's gone,1
204,"i surrender, dear",4
166,kissin' by the mistletoe,1
388,when they ask about you,5
125,without the one you love,4
821,merry mending,1
371,try a little tenderness,5
264,stand by,3
55,you never miss a good thing,3
317,private eye,4
735,do it,1
222,dirty overalls (my dirty overhauls),5
687,bristol stomp,2
7,stretch out,2
287,the tear of the year,5
782,the greatest hurt,4
74,broken hearted,4
154,you can't hide it,4
70,don't touch,3
337,blue holiday,1
617,your very first love,3
319,georgia on my mind,1
161,keep your hands to yourself (she's mine),1
162,your mind is on vacation,3
147,wang dang doodle,3
410,don't ask me to be lonely,5
501,spoonful,1
641,green onions,1
270,i don't worry about a thing,3
30,thirty days,5
803,ac-cent-tchu-ate the positive,2
468,lover man (oh where can you be),2
734,blues before sunrise,3
401,all of me,3
105,just in time,4
413,i'm sitting on top of the world,1
634,after you've gone,3
650,it don't mean a thing (if it ain't got that swing),5
807,just for a thrill,3
381,solitude,2
748,walkin',5
560,just for you,5
57,i wanna be loved,1
554,just out of reach (of my two empty arms),5
280,will you miss me?,5
216,nobody like you,1
848,do nothin' till you hear from me,3
380,bye bye blackbird,5
718,something to live for,2
327,it's a blue world,2
613,a long time ago,3
475,the gift of love,4
446,birmingham blues,3
793,it's all right,1
685,every night,2
481,my little brown book,5
183,time for the madison,5
876,havin' a good time,5
834,"how long, how long blues",3
238,maybelline,5
333,"shame, shame, shame",2
743,don't say goodnight and mean goodbye,5
527,hear me talking to ya,1
518,will i find my love today,1
209,goodnight my love,5
821,baby don't you weep,4
529,sundown,3
473,you shouldn't have left,3
337,the man and the donkey,4
437,if i never get to heaven,1
891,you've got her,4
585,poor boy long ways from home,2
496,still got the blues,3
462,nobody knows the way i feel this morning,2
999,don't come running back to me,3
840,looking through a tear,1
346,ooh-poo-pah-doo,4
973,believe in me,1
846,tossin' and turnin',2
514,can your monkey do the dog,5
409,laughing on the outside,5
812,all i can do is cry,5
959,900 miles,4
332,into each life some rain must fall,4
580,if you live,4
481,why was i born?,5
555,whatever lola wants,2
98,as long as you love me,2
236,when i grow too old to dream,5
418,all the things you are,4
795,young man's blues,2
938,my last affair,4
928,don't look back,1
739,your letter,4
40,your cheatin' heart,1
153,my summer love,2
862,riding the waves,4
116,i got a right to cry,4
690,by the way,5
411,memphis,4
506,trick or treat,2
186,remind me,4
993,would you love me,2
213,yesterdays,5
989,if ever i would leave you,4
643,moonlight and music,4
55,heartaches,3
1,you've come home,2
385,when i see you,4
601,she didn't say yes,4
596,the black swan,4
547,the jitterbug,2
399,you always hurt the one you love,4
97,till the end of time,2
554,that's what love will do,4
142,when you got a good friend,2
592,maudie,4
852,without you,2
72,georgia on my mind,4
579,ten to one,5
523,somewhere,5
702,september song,3
778,never again,3
657,mistreated mama blues,2
511,the sweetest sounds,2
31,the thrill is gone,5
199,sister kate,3
858,hurt,4
931,i stand alone,5
654,i believe to my soul,5
11,when you dance,4
289,love theme,1
517,rain is such a lonesome sound,1
994,go bobby soxer,1
13,my john the conqueror root,5
710,too marvelous for words,2
377,country boy,5
727,i've been there,1
36,every little bit hurts,5
269,something wonderful,3
194,winter wonderland,1
833,drinking again,2
692,night song,1
765,what a diff'rence a day made,5
617,i need you so,5
607,pretty polly,1
297,you send me,4
24,walk on by,2
977,pain in my heart,5
387,keep on pushing,3
250,these arms of mine,3
2,you wanted to change me,3
151,the shoop shoop song (it's in his kiss),4
654,talkin' 'bout you,1
312,oh death,1
895,long distance,4
251,pirate jenny,4
907,can't buy me love,5
994,lucille,2
487,the right time,5
518,blue feeling,3
761,two sides of love,3
143,somebody help me,3
992,single-o,2
420,a monster,2
678,a woman who loves me,3
497,don't let it hide,4
884,hurt,2
275,trav'lin light,5
928,i can't wait until i see my baby's face,1
338,nobody knows the way i feel this morning,2
859,brenda lee,2
741,i made a mistake,5
832,if i should lose you,4
612,walk on by,1
714,"cold, cold heart",4
284,someone to love me,4
213,go limp,1
574,dream (when you’re feeling blue),2
690,every little bit hurts,3
988,i can't wait until i see my baby,3
173,my girl,4
784,ole man trouble,5
379,that's what love is made of,2
859,i'd rather drink muddy water,2
858,f-e-e-l,2
792,come see about me,4
650,take this hurt off me,5
533,boss guitar,5
657,checkin' up on my baby,1
150,i can't stand it,1
256,how you've changed,5
874,how can i say goodbye,4
93,vaya con dios,4
628,i cry,2
700,do right,3
810,with god on our side,1
531,everyday we rock and roll,1
647,something to live for,5
510,it's my own business,5
638,straighten up your heart,1
647,just one kiss from you,4
947,falling in love with you,3
326,woke up this mornin',2
263,july tree,1
641,you've got to learn,1
418,one september day,4
312,bury my body,1
139,i'm gonna change the world,1
904,strange fruit,1
155,that's how strong my love is,4
546,bring it on home to me,2
518,i want to thank you,3
615,tomorrow is my turn,1
461,boogie chillun,5
453,night time is the right time,4
73,high blood pressure,2
158,good golly miss molly,3
53,i wish someone would care,1
197,i believe to my soul,2
577,boss hoss,4
137,end of the line,1
437,keep your arms around me,4
195,for miss caulker,4
115,mr. tambourine man,3
654,red rooster,5
443,it's too late,3
548,i can't make your way,3
457,out of bad luck,4
164,hot house of omagararshid,3
261,ever since the world began,2
490,falling in love again,2
628,i got a mind to give up living,4
376,"get out of my life, woman",4
680,see see rider (special bonus track/stereo version),5
422,you better believe it,1
403,and i like it,1
785,get out of my life,5
254,go to her,1
535,hey there lonely boy,2
834,help me girl (bonus track),1
76,nearer blessed lord,2
704,you're on my mind,1
962,come tomorrow,3
175,for myself,4
102,another man,3
807,double crossin' time,4
942,look away,5
968,trying to get back on my feet,3
502,i know,3
536,the hunt,1
805,sweet bitter love,3
625,key to love,3
930,the usual place,3
403,high time,5
776,mr. zero,1
411,spring is here,5
863,"baubles, bangles and beads",4
957,you don't have to say you love me,1
761,just let go,1
157,dreaming,3
811,shake it baby,2
46,sleepy time time,1
553,built for comfort,5
510,"oh, how to do now",5
491,she put the hurt on me,2
144,we do wie du,1
316,whispers (getting louder),1
80,boom boom (bonus track),1
211,don't slip away,2
886,the shadow of your smile,5
781,it's growing,1
64,i love your lovin' ways,2
198,if i should lose you,5
296,it ain't right,4
663,break down and let it all out,5
541,why keep on breaking my heart,4
751,shut up,5
605,this year's kisses,2
734,the natchez burnin',1
292,monk time,2
683,see saw,4
815,i need your loving,5
660,my mind's eye,2
720,don't hurt me no more,5
209,cry before i go,2
378,are you lonely for me baby,2
344,mind gardens,2
164,the death of j.b. lenoir,4
960,tell it like it is,1
785,wild tyme,4
240,come ye,5
333,consummation,2
23,keeper of the flame,3
57,he ain't comin' home no more,2
485,what's it all about,2
243,the old rugged cross,5
994,only the black rose,1
36,me and my woman,4
931,the last wall of the castle,2
632,night life,2
864,it takes two,2
331,don't leave me,2
429,little games,3
780,that's all it takes (lady),5
351,it came upon a midnight clear,1
190,the sounds,1
124,chevrolet,5
799,glimpses,2
394,for what it's worth,3
846,kaleidoscope,1
229,love until i die,2
902,runaway,3
890,who will be next,5
403,as the years go passing by,3
198,he was really sayin' somethin',2
993,i got to love somebody's baby,3
260,mr. lucky,3
530,"ooh carla, ooh otis",5
749,too many ways,1
601,(you make me feel like) a natural woman,5
51,plastic fantastic lover,1
985,blue condition,3
755,young girl sunday blues,2
901,i can't keep from crying sometimes,3
520,white rabbit,1
443,we're going wrong,5
506,in the morning,5
170,can you see me,5
507,manic depression,5
863,are you experienced?,3
619,may this be love,5
227,call on me,2
901,strange brew,4
974,today,3
669,sunshine of your love,2
883,drown in my own tears,2
291,do i move you?,2
671,remember,5
761,i don't live today,3
611,swlabr,2
614,a hard road,2
895,go to hell,1
664,two heads,1
796,real real,2
487,i shall be released,3
879,love o' love,5
533,light is faster than sound,2
618,i love my baby,5
969,ramblin' rose,1
344,whatever i am (you made me),5
133,i'm gonna leave you,3
44,watch her ride,3
820,the road song,1
561,lookin' good,5
871,blindman,5
973,i do really love you,2
924,the stumble,1
916,bang bang,1
371,back up train,1
18,i feel so good (i wanna boogie),3
406,possession,2
225,all over again,5
422,watch yourself,4
760,moonshine,1
440,(sittin' on) the dock of the bay,3
827,run for cover,2
456,funky fever,5
586,gramophone man,1
524,faster than the speed of life,5
251,it hurts me so much,3
56,tighten up your wig,5
672,wicked lady,4
883,an owl song,2
429,mandrake root,2
865,my mirage,4
18,none of your doing,4
362,there is,3
438,the huckle-buck,4
574,rock me baby,5
675,gone away,5
864,old man going,4
636,ice in the sun,5
545,a song for jeffrey,2
394,losing faith in you,5
174,moog raga,5
69,spiritual fantasy,1
444,love help me,1
616,shadows,4
637,in my own dream,4
142,you can't win,3
921,slippin' around,4
341,raining in my heart,4
541,life and death,1
289,house burning down,5
731,i love you more than words can say,4
292,in my first mind,3
417,papa's got a brand new bag,2
898,checkin' up on my baby,5
418,let's spend the night together,1
759,paying the cost to be the boss,5
444,watch dog,1
120,slip away,1
224,the pusher,4
271,piece of my heart,1
788,i say a little prayer,1
673,i'd rather go blind,5
150,let's go get stoned,3
205,ain't got no,1
219,burning of the midnight lamp,5
690,stay in my corner,2
467,mama roux,3
683,shapes of things,3
929,goin' down slow,2
453,"get out of my life, woman",3
160,crown of creation,5
606,i can't see myself leaving you,5
198,triad,1
858,passing the time,5
510,night time is the right time,4
568,those were the days,3
842,louis to frisco,2
316,people get ready,4
454,evil woman,1
827,over-lovin' you,1
388,i'm gonna fight for you j.b.,4
947,come on in my kitchen,2
305,can't sleep this night,3
869,plynth (water down the drain),5
233,good shepherd,3
856,we used to know,1
601,no amount of loving,4
281,living in the past,5
74,time was,4
189,a new day yesterday,3
72,no good,2
519,as good as you've been to this world,3
469,do i still figure in your life?,1
53,i'd rather go blind,3
135,stoned woman,3
216,the letter,3
753,the laws must change,2
711,the other side of this life,2
760,i'll drown in my tears,3
704,as long as i have you,5
634,sleeping by her side,2
694,i am the blues,3
800,feelin' alright,3
387,don't waste my time,1
92,i'll let nothing seperate us,4
925,your feeling is mine,4
842,in the times of our lives,3
571,soul experience,2
510,my feeling for the blues,1
173,i'm a changed man,5
468,the stomp,1
365,power play,1
75,why didn't rosemary?,1
362,bad scene,5
403,sweet soul music,3
946,key to my kingdom,3
882,sandpaper cadillac,3
868,(your love has lifted me) higher and higher,3
228,everything's coming our way,1
367,do what you like,2
555,blue and lonesome,4
436,badge,2
393,1969,4
308,feelin' alright,4
934,can't find my way home,5
378,black magic woman,1
405,blind man,5
234,had to cry today,5
902,kick out the jams,3
489,move over,1
56,not right,1
225,we can be together,1
514,every day i have the blues,4
482,what a bringdown,1
646,look into the sun,2
663,real cool time,3
35,hope you're feeling better,3
500,too weak to fight,1
381,master heartache,1
757,spoonful,5
620,tonight,2
469,lonesome and a long way from home,2
691,girl from the north country,1
898,call me animal,2
328,mean mistreater,1
598,as the sun still burns away,4
640,loose,4
614,share your love with me,5
836,back in the usa,1
614,living wreck,3
324,nothing to say,1
946,i ain't superstitious,1
919,try matty's,2
460,superstar,1
198,a time for everything,1
19,you can't judge a book by the cover,3
977,space captain,4
348,lovin' you lovin' me,2
234,for yasgur's farm,2
150,sticks and stones,4
752,inside,1
238,what comes around (goes around),3
771,that's all right mama,1
107,let me try,1
586,the letter,5
457,hummingbird,5
583,"i can't quit you, baby",4
671,(i know) i'm losing you,4
55,child in time,2
898,brown sugar,1
705,machine gun,3
892,after midnight,1
712,going to mexico,5
113,stay while the night is young,3
626,high school,2
201,hear me calling,2
68,squank,1
727,we gotta live together,4
967,"50,000 miles beneath my brain",1
654,railway and gun,4
597,silver paper,5
423,old man,2
804,"right now, right now",4
881,sittin' here thinkin,4
115,black juju,2
343,killer,5
105,living on the highway,5
837,angel of the morning,5
654,find the cost of freedom,3
163,for the last time,5
963,piece of my heart,5
22,the love we had (stays on my mind),3
51,once there was a time,2
622,over the hill,3
265,no no no,4
946,fools,2
574,i ain't superstitious,1
519,cross-eyed mary,2
69,let it rock (rock and roll on the radio),3
636,think about the times,2
818,i'd love to change the world,5
103,make it with you,5
157,teardrops will fall,4
352,one way...or another,5
956,dying to live,5
205,diamond meadows,1
125,situation,3
597,22nd century,1
136,half moon,4
162,high priestess,4
548,on the way home,1
776,life's a gas,5
634,clyde,2
390,sweet touch of love,2
439,woman i love,3
633,chicago,2
881,my god,4
783,going down,3
193,don't go to strangers,2
259,i fall apart,2
2,hot love,5
414,baby let me take you (in my arms),1
250,fire and brimstone,3
156,ohio,2
634,burning hell,1
655,right between the eyes,4
196,"slipped, tripped and fell in love",3
94,long time gone,1
781,"happy birthday, john (happy trails)",4
934,i'm not awake yet,4
212,satori part ii,1
909,slipstream,4
714,take me home jesus,2
146,desperado,2
450,nowhere to run,1
994,a whiter shade of pale,1
57,southern man,3
850,"are you lonely for me, baby",3
369,jumpin' jack flash,4
142,raw ramp,4
618,long way to go,2
249,girl,5
37,tonight i'll be staying here with you,4
95,maybelline,5
371,highway star,5
638,soulin,5
155,border song (holy moses),5
406,lost and lonely child,1
886,ice cream cakes,3
758,this masquerade,5
264,all the king's horses,1
340,changes,5
347,going down,5
302,godzilla,5
835,cat fever,2
646,right down here,5
640,i wonder,4
394,in the night,2
339,april fools,3
513,angel,4
562,little bit of love,2
37,easy livin',5
601,mole on the dole,2
754,religion,2
144,change your ways,1
79,circle of hands,5
130,crow black chicken,5
860,amazing grace,5
104,old time feelin',3
347,didn't i (blow your mind this time),2
647,leavin' again (again),5
327,public animal #9,5
688,frozen over,4
497,thousand days of yesterdays (time since come and gone),4
574,first snow in kokomo,3
224,everything will be alright,2
942,"lions, christians",4
761,thousand days of yesterdays,1
667,a hole to hide in,5
346,high time we went,1
194,my sweet lord,1
700,stack-a-lee,1
744,woman to woman,4
734,guess who,1
129,going down,3
815,me and my guitar,5
273,blow wind blow,5
115,iko iko,2
135,reelin' in the years,1
23,let's stay together,1
873,fire in the hole,3
620,lazy,3
978,brooklyn (owes the charmer under me),5
809,sweet dreams,3
753,children of the revolution,5
103,change of the guard,4
591,spanish harlem,4
711,kings,3
448,have a good time,4
347,luney tune,5
688,all the love of the universe,1
197,precious memories,5
735,johnny b. goode,5
693,tales of your life,3
689,raging river of fear,4
219,goin' down,1
669,pictures of home,3
43,i'll play the blues for you,2
535,the messiah will come again,5
568,autumn,1
361,waiting to take you away,3
69,rock on,5
266,muddy water,3
751,ain't got nobody,1
121,yours is the light,5
2,mistress of the salmon salt (quicklime girl),5
451,sweet sweet surrender,2
695,i love the dead,3
432,big john is my name,1
4,hello hooray,5
659,stop lookin' back,4
772,twice removed from yesterday,5
347,woke up this morning,3
948,black licorice,2
128,i like to live the love,2
513,we're an american band,2
96,creepin',5
575,come together in the morning,1
19,ma,5
864,corners without exits,5
235,broken hearted blues,3
344,presence of the lord,5
229,somewhere,2
464,my god is real,5
703,i gave my love a candle,1
550,drifting in space,1
32,that's how strong my love is,4
455,letter to the north star,1
792,evil men,5
546,i got a line on you,1
321,a song for while i'm away,4
148,roll right stones,1
586,baby ice dog,1
140,i'm your hoochie coochie man,1
64,mary ann,5
3,i can't stand it,2
970,take the money and run,3
188,"hot, blue and righteous",2
581,king of the world,5
664,cold cold cold,5
971,the boston rag,1
531,razor boy,3
716,o.d.'d on life itself,3
825,gimme danger,4
729,right place wrong time,3
335,la grange,5
724,stealin',1
244,bad motor scooter,3
519,now that i'm down,2
231,waitin' for the bus,4
213,search and destroy,2
992,beer drinkers & hell raisers,1
987,i don't want it,3
762,death trip,5
690,hannah,4
261,i'm so lonesome i could cry,5
5,sufficiently breathless,2
153,teenage lament '74,2
295,it serves me right,4
561,rock me baby,4
818,one thing on my mind,4
175,life is strange,3
210,black cat moan,3
217,bio,4
363,i can't hear nothing but the blues,5
923,bell bottom blues,2
99,i can't wait much longer,5
899,the red & the black,5
409,precious memories,3
601,let it grow,5
788,life is anew,2
400,school days,3
978,"cry, cry, cry",1
55,practice what you preach,5
25,the city,1
235,philomena,2
886,underground,3
861,she's a burglar,2
721,paper money,3
755,can't find my way home,5
382,r u 4 real,4
845,i shot the sheriff,3
123,love is missing from our lives,1
912,mirage,4
851,give her the gun,5
663,starbound,1
594,either or both,1
196,something so right,4
385,blow wind blow,1
957,st. james infirmary,1
272,the gypsy,4
695,passion,5
884,graveyard people,5
411,only solitaire,5
977,highball shooter,3
882,the sky is crying / have you ever loved a woman / rambling on my mind,3
882,"do right woman, do right man",4
412,give and take,4
204,banshee,5
875,oh my,5
623,don't cry no more,5
944,get ready,1
816,mos' scocious,5
153,let's make a better world,1
958,in this place,1
313,the fool and me,5
459,funkier than a mosquito's tweeter,1
143,i got the same old blues,3
948,with a gun,2
716,quitters never win,3
767,skating away (on the thin ice of the new day),5
721,any major dude will tell you,3
649,ain't no love in the heart of the city,4
837,woman to woman,1
593,ready for love,1
415,night by night,1
624,soldier of fortune,3
87,helplessly hoping,1
803,charlie freak,1
996,career of evil,4
266,built for comfort,5
764,i'll take care of you,5
923,good times (let the good times roll),3
972,i pity the fool,2
619,don't let me down,3
990,meet me (down at the bottom),4
202,love don't mean a thing,1
13,mainline florida,5
276,me 262,5
370,a chicken ain't nothing but a bird,1
287,night life,1
489,it's only money,5
672,i ain't gonna be the first to cry,4
699,all i need,2
176,it's over,4
717,blues never die,1
331,comin' home,3
858,weep no more,4
592,turn back the pages,3
710,trying to make a living,3
110,"hey, hey, hey, hey",2
208,music man,2
734,funky #7,1
32,magic party,2
474,feel like makin' love,4
897,could i be the one?,1
92,hidden charms,5
618,the sky is crying,5
46,another's lifetime,4
957,you keep on moving,3
360,better make it through today,4
1,i'm blowin' away,4
110,tear drops on your letter,3
280,someone told a lie,5
157,requiem,1
641,reelin' and rockin,4
784,nevertheless,1
929,running out of time,1
452,zip gun boogie,5
776,my first night alone without you,5
274,make you feel good,1
751,gimme shelter,3
952,baby what you want me to do,2
552,cold cold world,1
483,the love sermon,2
34,in the way,5
134,one white duck / 010 = nothing at all,1
795,this time around / owed to 'g',4
547,my ding-a-ling,1
333,dreamer,4
606,fighting my way back,4
773,just another love song,2
414,heartbreaker,5
786,lotus,3
519,good enough,1
303,cry for me baby,4
223,too much of nothing,3
141,the black widow,5
898,your gold teeth ii,2
511,devil's food,3
959,sure feels good,2
990,further on up the road,2
395,where have you been all my life,3
204,beggars day,4
55,i wish you were here,5
96,blue jean blues,4
109,love hurts,4
743,gettin' tighter,5
85,any world (that i'm welcome to),5
503,stormtroopin',5
699,only women bleed,2
925,black friday,3
296,can i change my mind,3
897,confessin' midnight,3
487,have you ever loved a woman,2
406,spirit slips away,2
881,knock me a kiss,4
425,work with me annie,4
509,ballad of the hard man,4
482,king's vengeance,5
470,that's why i'm crying,5
302,savannah woman,5
387,swing low sweet chariot,1
215,rose in the heather,3
293,back in baby's arms,5
549,beans and cornbread,3
616,department of youth,2
700,it's only money,1
18,loving arms,5
2,some folks,5
124,years ago,1
899,fine day,3
957,lonesome in my bedroom,3
806,shame the devil,4
809,alethea,2
958,escape,2
758,massacre,4
945,natural thing,5
250,yellow roses,2
967,fade away,3
834,on with the action,5
779,stand by me,3
49,let's go,4
956,long misty days,1
563,chrome sitar,5
673,do you feel like we do,4
806,questions,3
545,groovy people,5
618,do right by your woman,3
930,would you like to swing on a star?,3
799,going home,1
124,one note samba,2
274,time,3
389,i'm always chasing rainbows,3
845,borderline,5
152,messin' the blues,4
675,night shift,1
626,give me a reason why,5
291,have a good time,4
855,sweet marie,2
321,easy to love,4
466,from now on,2
188,the warrior,3
285,no regrets,2
601,jump on it,3
879,reasons love,2
757,carry out feelings,1
42,cash in,3
281,e.t.i. (extra terrestrial intelligence),4
158,i hear music,1
292,go to hell,1
726,sinful love,5
27,romeo and the lonely girl,2
935,i never cry,3
521,don't take me alive,1
369,the caves of altamira,4
39,she's a heartbreaker,1
94,debbie denise,3
844,tattoo vampire,1
994,bustin' out for rosey,1
434,true confessions,1
623,pure imagination,4
25,love me somebody,5
356,beltane,4
696,dear lord,1
787,give me love,4
105,it's hot tonight,4
437,wang dang sweet poontang,3
514,lover jones,2
505,shot me down,3
413,that woman's gonna break your heart,4
380,revelations,5
36,hey mama keep your big mouth shut,5
868,downtown sundown,4
543,soldier of fortune,5
14,gettin' ready,2
357,southbound,4
476,the river,2
564,i'm a fool for you girl,3
798,"if i coulda, woulda, shoulda",1
516,alone again,2
846,opium trail,2
344,one by one,1
408,busted,2
169,betcha never been loved (like this before),5
119,mystic traveler,2
422,blues so bad,4
296,searchin' for celine,3
778,pain and love,4
378,freeways,1
712,three time loser,1
16,bad reputation,3
133,lonely avenue,1
236,full moon boogie,2
291,road fever,1
661,morning sun,4
832,chariots of fire,3
693,man needs woman,1
615,let the music set you free,4
831,we're all the way,3
826,songs from the wood,2
758,steal away,3
897,nosferatu,5
175,i'll be waiting,3
83,ring out solstice bells,1
401,home at last,5
972,knocking on heaven's door,1
868,winter time,5
749,madison blues,1
414,greyhound bus,4
38,bluebird,1
730,death by misadventure,1
508,many rivers to cross,2
502,place in your heart,4
673,mean old frisco,2
137,fireworks,3
659,transcendance,3
397,feels like summer,4
26,"workin' hard, playin' hard",1
32,sweet sally,4
36,"soul sacrifice / head, hands & feet",3
532,howling wolf,4
203,one woman,1
780,stay with me,4
879,i hear some blues downstairs,3
72,falling rain,3
760,change is gonna come,3
122,no lullaby,2
229,only my soul,3
919,dream lover,1
824,drowning on dry land/fish soup,2
413,that's alright,2
728,hold on (i feel our love is changing),4
982,you are the show,5
696,midnight believer,3
769,dead or alive,3
201,piece of my heart,1
516,wham!,1
942,broadford bazaar,2
9,steal away,2
217,california,3
64,birthday boy,1
889,tight spots,4
782,easy money,5
658,all your goodies are gone,5
9,down by the river,3
77,one track mind,5
938,only women bleed,4
328,fun time,4
944,davenport blues,5
587,nobody,3
363,stand by me (stand by you),3
531,forget,2
389,"lawyers, guns and money",2
987,don't mess with me,5
609,mess around,5
53,king of all,3
445,the time is right for love,2
764,sweet dream,1
698,thinkin' about love,3
802,chicago institute,1
475,come back to me,2
342,ain't no way to forget you,3
460,play something sweet,5
511,cruise on out,5
509,lonely man blues,2
479,i just can't leave your love alone,1
264,milk and alcohol,2
73,stormy,5
291,everything must change,5
354,i'm out to get you,5
797,great white buffalo,3
578,funky bitch,5
561,opening: i can't turn you loose,3
375,parisienne walkways,3
341,shot gun blues,2
995,heavy horses,4
280,"""b"" movie box car blues",1
768,hey bartender,1
154,i'm a woman,3
643,are you ready,2
247,music for lovers,5
124,warrior,3
54,ask me no questions,3
693,too tired,4
546,move on,5
952,nurse rozetta,3
464,and the mouse police never sleeps,3
424,you don't fool me,2
376,that's all i want from you,4
192,balm in gilead,5
672,tell me that you love me,1
948,when the welfare turns its back on you,3
293,rich girl,3
5,it's for you,2
126,venom soup,5
930,fool,2
29,rawhide,1
83,feelin' good,2
414,the dreamer,1
205,you're gonna get what's coming,1
656,flat of angles,1
163,take it or leave it,4
909,hollywood town,3
794,waving my arms,2
857,somebody's been sleepin' in my bed,1
479,your good thing (is about to end),1
552,a catholic skin,4
726,death by drowning,4
723,it don't matter,2
811,"""belle"" of the earth",2
738,faint heart,1
675,the hair shirt,5
12,catman,4
279,bye bye baby,5
818,alabama,2
51,does it hurt,5
51,we wish you well,1
803,good good lovin',5
872,bingo-master's break-out!,5
399,indirect enquiries,2
629,old ghosts,1
592,better off dead,1
868,alone,2
114,dice man,5
420,a figure walks,1
145,i hate the blues / let's go get stoned,5
244,psycho mafia,1
758,lost inside your love,1
15,40 versions,2
615,various times,4
888,california,1
756,there's no one else,1
351,the inside story,3
322,the sky is falling,2
844,sail away,4
9,we've just begun,4
854,you're my blessing,4
786,underground medecin,3
416,the beginning of the end,4
380,rowche rumble,2
70,gunboats,2
308,music scene,2
656,broken hands,2
882,i really love you,5
